
"103年01月 07日  個股日本益比、殖利率及股價淨值比 (依證券代碼排序查詢)"
"證券代號證券名稱本益比殖利率(%)股價淨值比"
"4952","凌通","21.34","2.47","2.23"
"4956","光鋐","74.24","2.45","1.27"
"4958","F-臻鼎","11.60","3.39","2.37"
"4960","奇美材","8.20","4.42","1.87"
"4976","佳凌","13.28","6.17","1.80"
"4977","F-眾達","29.29","2.11","4.59"
"4984","F-科納","-","3.15","1.48"
"4994","傳奇","47.84","4.51","7.26"
"4999","鑫禾","13.45","4.40","2.35"
"5007","三星","20.61","3.87","3.68"
"5203","訊連","12.19","7.95","1.91"
"5215","F-科嘉","14.54","11.93","0.79"
"5225","F-東科","13.94","6.06","2.88"
"5234","達興","15.07","4.46","3.42"
"5243","F-乙盛","30.25","0.00","1.40"
"5259","清惠","25.84","1.51","1.33"
"5264","F-鎧勝","9.28","0.64","2.33"
"5269","祥碩","28.07","6.36","2.08"
"5280","F-敦泰","5.88","0.00","2.47"
"5305","敦南","47.50","1.58","1.14"
"5388","中磊","16.30","4.61","2.85"
"5434","崇越","11.21","6.46","1.82"
"5469","瀚宇博","-","3.45","0.50"
"5471","松翰","16.62","6.49","2.48"
"5484","慧友","-","0.00","0.96"
"5515","建國","7.43","7.19","0.84"
"5521","工信","65.45","2.08","1.20"
"5522","遠雄","6.72","7.07","1.26"
"5525","順天","6.87","5.13","1.25"
"5531","鄉林","13.00","4.05","1.85"
"5533","皇鼎","5.56","6.35","0.80"
"5534","長虹","2.85","11.90","2.17"
"5538","F-東明","24.58","11.30","1.46"
"5607","遠雄港","29.38","0.00","1.69"
"5608","四維航","14.59","4.69","1.04"
"5706","鳳凰","17.14","5.27","2.91"
"5871","F-中租","14.19","3.94","2.86"
"5880","合庫金","17.47","4.92","0.95"
"5906","F-台南","-","0.00","0.73"
"5907","F-大洋","11.55","4.91","1.26"
"6005","群益證","22.00","1.36","0.88"
"6108","競國","14.32","7.41","0.91"
"6112","聚碩","13.33","7.62","1.62"
"6115","鎰勝","11.41","7.37","1.52"
"6116","彩晶","5.12","0.00","0.92"
"6117","迎廣","-","1.32","0.72"
"6120","輔祥","-","1.75","0.49"
"6128","上福","12.75","5.27","1.84"
"6131","悠克","-","5.22","0.96"
"6133","金橋","463.00","0.00","0.67"
"6136","富爾特","13.38","9.35","0.97"
"6139","亞翔","13.19","7.05","0.85"
"6141","柏承","-","4.61","0.61"
"6142","友勁","14.24","5.77","0.74"
"6145","勁永","47.86","0.00","1.26"
"6152","百一","12.71","8.37","1.29"
"6153","嘉聯益","15.58","4.84","1.37"
"6155","鈞寶","14.90","5.87","1.25"
"6164","華興","20.23","1.36","1.71"
"6165","捷泰","-","0.00","1.01"
"6166","凌華","23.39","1.96","2.80"
"6168","宏齊","-","0.00","1.28"
"6172","互億","-","0.00","5.44"
"6176","瑞儀","12.13","7.31","2.60"
"6177","達麗","12.13","3.30","2.64"
"6183","關貿","22.30","3.26","2.41"
"6184","大豐電","16.93","5.61","2.64"
"6189","豐藝","10.52","6.64","1.83"
"6191","精成科","-","0.00","0.54"
"6192","巨路","13.78","4.66","2.59"
"6196","帆宣","14.11","5.44","0.76"
"6197","佳必琪","26.73","2.88","1.31"
"6201","亞弘電","27.75","7.29","0.94"
"6202","盛群","17.31","4.73","3.19"
"6205","詮欣","13.76","4.69","1.43"
"6206","飛捷","16.36","3.78","3.83"
"6209","今國光","55.28","5.36","1.18"
"6213","聯茂","13.02","7.62","1.59"
"6214","精誠","25.72","2.78","1.36"
"6215","和椿","55.65","0.00","1.29"
"6216","居易","15.35","5.60","1.65"
"6224","聚鼎","14.71","5.95","3.15"
"6225","天瀚","-","0.00","2.20"
"6226","光鼎","-","0.00","1.32"
"6230","超眾","16.39","2.99","3.24"
"6235","華孚","-","0.00","0.95"
"6239","力成","15.33","6.50","1.00"
"6243","迅杰","-","0.00","1.05"
"6251","定穎","-","0.00","0.77"
"6257","矽格","10.54","7.22","1.44"
"6269","台郡","11.54","1.97","2.78"
"6271","同欣電","13.55","3.48","2.56"
"6277","宏正","15.29","3.86","3.31"
"6278","台表科","10.45","4.42","1.22"
"6281","全國電","14.11","7.80","3.01"
"6282","康舒","13.48","4.81","1.93"
"6283","淳安","-","0.00","1.17"
"6285","啟碁","16.77","3.26","2.38"
"6286","立錡","16.17","4.89","3.62"
"6289","華上","-","0.00","0.95"
"6405","悅城","11.70","7.70","3.22"
"6412","群電","15.81","4.47","3.06"
"6415","F-矽力","29.05","0.00","7.76"
"6504","南六","36.02","0.83","6.32"
"6505","台塑化","34.96","0.32","3.31"
"6605","帝寶","15.43","2.62","2.14"
"6702","復航","-","0.76","1.01"
"8011","台通","18.26","2.93","1.91"
"8016","矽創","15.77","4.97","1.75"
"8021","尖點","11.24","3.59","0.85"
"8033","雷虎","-","0.00","1.74"
"8039","台虹","14.19","2.50","2.05"
"8046","南電","-","0.00","0.72"
"8070","長華","10.62","3.87","1.56"
"8072","陞泰","13.63","8.28","1.90"
"8078","華寶","419.17","2.39","3.11"
"8081","致新","13.34","7.98","1.98"
"8101","華冠","345.00","0.00","1.43"
"8103","瀚荃","11.73","7.55","1.43"
"8105","凌巨","-","0.00","0.60"
"8110","華東","20.98","0.00","0.79"
"8112","至上","17.10","2.66","0.79"
"8114","振樺電","16.22","4.61","5.64"
"8131","福懋科","168.18","5.41","0.95"
"8163","達方","198.64","2.75","0.82"
"8201","無敵","-","0.00","0.57"
"8210","勤誠","11.13","6.78","2.01"
"8213","志超","8.25","8.36","1.08"
"8215","明基材","12.67","0.00","3.87"
"8249","菱光","23.01","4.21","0.83"
"8261","富鼎","-","0.00","2.16"
"8271","宇瞻","9.21","6.21","1.72"
"8374","羅昇","-","1.12","1.48"
"8404","F-百和","13.79","2.69","1.13"
"8411","F-福貞","12.70","4.18","1.82"
"8422","可寧衛","17.07","6.27","5.09"
"8427","F-基勝","35.68","5.80","1.53"
"8429","F-金麗","12.73","4.15","3.22"
"8926","台汽電","30.79","6.84","1.03"
"8940","新天地","130.53","4.03","1.94"
"9802","F-鈺齊","12.05","5.81","0.86"
"9902","台火","10.18","0.00","1.44"
"9904","寶成","13.07","3.49","2.20"
"9905","大華","13.34","5.24","1.76"
"9906","欣巴巴","-","30.90","3.75"
"9907","統一實","38.29","0.50","2.52"
"9908","大台北","19.21","4.34","1.23"
"9910","豐泰","16.58","3.91","4.04"
"9911","櫻花","15.00","3.48","1.51"
"9912","偉聯","1.37","29.07","1.18"
"9914","美利達","19.92","2.59","6.49"
"9917","中保","17.60","4.46","3.50"
"9918","欣天然","21.93","3.58","2.13"
"9919","康那香","-","1.81","1.10"
"9921","巨大","22.30","2.77","4.56"
"9924","福興","10.63","4.52","1.46"
"9925","新保","14.68","4.61","1.79"
"9926","新海","28.48","4.48","2.60"
"9927","泰銘","8.96","6.92","1.82"
"9928","中視","-","0.00","1.72"
"9929","秋雨","-","0.00","1.81"
"9930","中聯資","18.14","4.55","3.47"
"9931","欣高","13.33","4.25","2.60"
"9933","中鼎","17.72","6.12","2.14"
"9934","成霖","-","0.00","1.35"
"9935","慶豐富","-","0.00","0.80"
"9937","全國","24.21","4.44","2.12"
"9938","百和","16.61","2.72","1.96"
"9939","宏全","13.92","4.78","1.64"
"9940","信義","11.21","4.43","2.96"
"9941","裕融","14.02","3.88","2.67"
"9942","茂順","16.64","3.48","3.27"
"9943","好樂迪","11.47","7.91","1.82"
"9944","新麗","27.33","0.83","0.92"
"9945","潤泰新","2.10","5.26","1.50"
"9946","三發","4.13","7.09","1.65"
"9955","佳龍","-","1.32","0.97"
"9958","世紀鋼","8.50","4.57","1.09"
""說明： 
1. 本益比 = 收盤價／每股稅後純益，其中每股稅後純益 = 該公司稅後純益／發行股數，當每股稅後純益為0或負數時，則不計算本益比。以上純益資料採用各上市公司於公開資訊觀測站過去已申報格式化之近滿4季財務報告為計算基礎。依據一般公認會計準則，若新設控股公司非於1月1日設立，該公司申報全年度合併財務報表採用自設立日起編製，未追溯自年初編製，當遇有上開公司在計算其「本益比」時，仍採用該公司申報資料計算。例如合庫金控(5880)於100年12月1日設立，在上市初期該公司「本益比」所採計之最近四季稅後純益為自成立以來迄至100年底之稅後純益計算，特此說明。 
2. 殖利率 = 每股股利／收盤價*100%，其中每股股利採用該公司近期每股配發之盈餘分配之現金股利(元/股) + 法定盈餘公積、資本公積發放之現金 (元/股) + 盈餘轉增資股票股利(元/股)為計算基礎。 
3. 股價淨值比 = 收盤價／每股淨值，其中每股淨值採用公開資訊觀測站公告之近一季每股淨值，於102年5月中旬之前採用該公司最近一季淨值除以除權變動之採樣股數為計算基礎。 
4. 本網頁所採用發行股數是以公開資訊觀測站公告近一季財務報表之股本為計算基礎，於102年5月中旬之前採用除權變動之採樣股數為計算基礎。上市公司於公開資訊觀測站未申報格式化之財務報告或未齊全者，不計算本益比及股價淨值比或以其申報及相關資料計算。當日若無收盤價則以本公司營業細則第58-3條第2項第2款之原則所決定價格替代。
5. <font color="#FF0000" style="background-color: #FFFF00"><b>本網頁資料僅供研究參考用途，任何資料均不應視為對買賣證券之投資建議。</b></font>

